time,292FC1401.PV,292TC1701.PV,292FI1426.PV,292CFCHG.PV,292FC1405.PV,292AL001GH.PV_MI,291TI8811.PV,251AL008.COMP(1),251AL008A.COMP(1),251AL008C.COMP(1),251AL008C.COMP(2),292AI1305A.PV,292AI1306A.PV,292TI1817A_W.PV_slope
2022-01-16 09:20:00,339.38609313964844,922.1133728027344,49251.425390625,2794.4092500813804,650.8311828613281,1160.239990234375,696.1054321289063,23.600000381469727,3.0571000576019287,44.29999923706055,117.3000030517578,3.48617325146993,5.2787475260098775,1.0
2022-01-16 09:25:00,340.34742126464846,921.7623413085936,49565.5125,2785.007448323568,649.90390625,1160.239990234375,696.2595886230469,23.600000381469727,3.0571000576019287,44.29999923706055,117.3000030517578,3.355153057575226,5.299498006502788,1.0
2022-01-16 09:30:00,339.787353515625,921.5924560546875,49508.155859375,2788.1465222167967,650.3146911621094,1160.239990234375,696.50791015625,23.600000381469727,3.0571000576019287,44.29999923706055,117.3000030517578,3.3811022623380027,5.280295813878377,1.0
2022-01-16 09:35:00,340.01316833496094,921.9797241210938,49515.337890625,2790.580771891276,649.3121704101562,1160.239990234375,696.2767028808594,23.600000381469727,3.0571000576019287,44.29999923706055,117.3000030517578,3.3774954724311828,5.190276015599569,1.0
2022-01-16 09:40:00,339.6742645263672,922.033740234375,49620.512890625,2785.15842976888,649.8309936523438,1160.239990234375,696.1739562988281,23.600000381469727,3.0571000576019287,44.29999923706055,117.3000030517578,3.345367524623871,5.140690422852834,1.0
2022-01-16 09:45:00,339.1239959716797,922.231414794922,49344.691015625,2778.1481766764323,650.4599182128907,1160.239990234375,696.379443359375,23.600000381469727,3.0571000576019287,44.29999923706055,117.3000030517578,3.354761330286662,5.2361665558815,1.0
2022-01-16 09:50:00,338.808740234375,922.2099609375,49529.749609375,2771.680128173828,649.8603393554688,1160.239990234375,696.2681274414062,23.600000381469727,3.0571000576019287,44.29999923706055,117.3000030517578,3.336551476716996,5.112332758903503,1.0
2022-01-16 09:55:00,339.0562957763672,922.5542541503906,49154.31171875,2771.774088948568,650.3150512695313,1160.239990234375,696.4137145996094,23.600000381469727,3.0571000576019287,44.29999923706055,117.3000030517578,3.450014801025391,5.179001476764679,1.0
2022-01-16 10:00:00,338.26507263183595,922.1732482910156,49206.393359375,2771.097874348958,650.3068481445313,1160.239990234375,696.75625,23.600000381469727,3.0571000576019287,44.29999923706055,117.3000030517578,3.485473612546921,5.320771915912628,1.0
2022-01-16 10:05:00,338.74278869628904,921.78935546875,49476.28046875,2773.193622639974,650.0440734863281,1160.239990234375,696.2766845703125,23.700000762939453,3.237299919128418,44.29999923706055,117.3000030517578,3.444474314451217,5.258982568581899,1.0
2022-01-16 10:10:00,339.718505859375,921.86240234375,49252.112109375,2771.3265938313803,650.2780578613281,1160.239990234375,696.3709167480469,23.700000762939453,3.237299919128418,44.29999923706055,117.3000030517578,3.418396236896515,5.2146296787261965,1.0
2022-01-16 10:15:00,338.3576354980469,921.7250061035156,49560.66171875,2777.257372639974,649.9379028320312,1160.239990234375,696.7476623535156,23.700000762939453,3.237299919128418,44.29999923706055,117.3000030517578,3.5184840071201324,5.212127548058827,1.0
2022-01-16 10:20:00,338.33030700683594,922.1440368652344,49281.227734375,2779.2828800455727,649.0704895019531,1160.239990234375,696.3280822753907,23.700000762939453,3.237299919128418,44.29999923706055,117.3000030517578,3.365582932631175,5.179565330346425,1.0
2022-01-16 10:25:00,338.6915863037109,922.1541259765625,49408.566796875,2781.328334554036,650.3137512207031,1160.239990234375,696.2767150878906,23.700000762939453,3.237299919128418,44.29999923706055,117.3000030517578,3.459270087877909,5.269116917451223,1.0
2022-01-16 10:30:00,339.4593566894531,922.1312316894532,49336.709375,2783.214865722656,649.8804016113281,1160.239990234375,696.6277893066406,23.700000762939453,3.237299919128418,44.29999923706055,117.3000030517578,3.402138257821401,5.16365149418513,1.0
2022-01-16 10:35:00,338.2261932373047,921.9401000976562,49360.566796875,2785.234182942708,650.0359680175782,1160.239990234375,696.3965881347656,23.700000762939453,3.237299919128418,44.29999923706055,117.3000030517578,3.3860508116086323,5.162982423305511,1.0
2022-01-16 10:40:00,338.5945526123047,921.9501342773438,49248.461328125,2781.422767333984,649.0716247558594,1160.239990234375,696.0882690429687,23.700000762939453,3.237299919128418,44.29999923706055,117.3000030517578,3.3640948752562205,5.171218105951945,1.0
2022-01-16 10:45:00,338.5582244873047,921.8514038085938,49539.505078125,2774.016862792969,650.9374450683594,1160.239990234375,696.0711730957031,23.700000762939453,3.237299919128418,44.29999923706055,117.3000030517578,3.3351900986830394,5.168488158384959,1.0
2022-01-16 10:50:00,338.5180938720703,922.1281433105468,49226.33671875,2777.764803466797,650.2836730957031,1160.239990234375,696.1054138183594,23.700000762939453,3.237299919128418,44.29999923706055,117.3000030517578,3.397914100885392,5.1455446720123295,1.0
2022-01-16 10:55:00,339.4302551269531,922.0241943359376,49342.359765625,2781.8844274902344,649.3514587402344,1160.239990234375,696.1653564453125,23.700000762939453,3.237299919128418,44.29999923706055,117.3000030517578,3.3309451150894165,5.102763175964356,1.0
2022-01-16 11:00:00,338.08367309570315,921.8050231933594,49505.312890625,2779.485355224609,649.5645202636719,1160.239990234375,696.0455017089844,23.700000762939453,3.237299919128418,44.29999923706055,117.3000030517578,3.31027689297994,5.06616934299469,1.0
2022-01-16 11:05:00,337.92527465820314,922.1896423339844,49264.63828125,2784.823935139974,650.2605346679687,1160.239990234375,696.1739440917969,23.700000762939453,3.237299919128418,44.29999923706055,117.3000030517578,3.418235148191452,5.121529796123505,1.0
2022-01-16 11:10:00,339.8066375732422,922.0518615722656,49477.699609375,2782.213116861979,650.0729187011718,1160.239990234375,696.3708984375,23.700000762939453,3.237299919128418,44.29999923706055,117.3000030517578,3.427483812967936,5.144522906939189,1.0
2022-01-16 11:15:00,339.1767883300781,922.0052734375,49187.062890625,2782.4737145996096,648.6400329589844,1160.239990234375,696.7134643554688,23.700000762939453,3.237299919128418,44.29999923706055,117.3000030517578,3.479089159965515,5.226592889626821,1.0
2022-01-16 11:20:00,342.7624450683594,920.9246337890625,49775.6546875,2796.9927010091146,649.8075012207031,1160.239990234375,696.4822082519531,23.700000762939453,3.237299919128418,44.29999923706055,117.3000030517578,3.253361381292343,5.093501009146372,1.0
2022-01-16 11:25:00,343.12730102539064,921.2227172851562,49843.7484375,2810.639331868489,650.7243469238281,1160.239990234375,696.5935363769531,23.700000762939453,3.237299919128418,44.29999923706055,117.3000030517578,3.196301129261653,4.965817925930023,1.0
2022-01-16 11:30:00,342.708627319336,921.6144714355468,49974.76171875,2820.481810709636,650.4094299316406,1160.239990234375,696.1739624023437,23.700000762939453,3.237299919128418,44.29999923706055,117.3000030517578,3.313822765747706,5.03782880226771,1.0
2022-01-16 11:35:00,342.0322265625,921.7052734375,49901.998828125,2820.9047912597657,649.7892944335938,1160.239990234375,696.4051574707031,23.700000762939453,3.237299919128418,44.29999923706055,117.3000030517578,3.348174285491308,5.111917205651602,1.0
2022-01-16 11:40:00,342.40039978027346,921.67509765625,49940.340234375,2798.338365478516,648.2687133789062,1160.239990234375,696.499365234375,23.700000762939453,3.237299919128418,44.29999923706055,117.3000030517578,3.418362090587616,5.225793528556824,1.0
2022-01-16 11:45:00,343.0738586425781,921.1800842285156,50383.1515625,2788.8885473632813,652.2388305664062,1160.239990234375,696.3537536621094,23.700000762939453,3.237299919128418,44.29999923706055,117.3000030517578,3.384708799521128,5.1825577537218726,1.0
2022-01-16 11:50:00,342.4774841308593,921.4991882324218,50285.908984375,2795.076159667969,651.1221984863281,1160.239990234375,696.242431640625,23.700000762939453,3.237299919128418,44.29999923706055,117.3000030517578,3.383036651213964,5.273216510613759,1.0
2022-01-16 11:55:00,343.1811889648437,921.5669128417968,50455.259765625,2805.06864827474,649.7609619140625,1160.239990234375,696.7905212402344,23.700000762939453,3.237299919128418,44.29999923706055,117.3000030517578,3.376454532543818,5.146216545104981,1.0
2022-01-16 12:00:00,340.76731262207034,921.629913330078,50448.969140625,2815.616162923177,649.0444702148437,1160.239990234375,695.9855224609375,23.700000762939453,3.237299919128418,44.29999923706055,117.3000030517578,3.2966863930225374,5.050117262999216,1.0
2022-01-16 12:05:00,341.4043914794922,922.1005432128908,50511.269140625,2817.767626546224,649.3585327148437,1160.239990234375,696.1311157226562,23.700000762939453,3.237299919128418,44.29999923706055,117.3000030517578,3.332914663553238,5.094222087860107,1.0
2022-01-16 12:10:00,341.79607543945315,922.3345275878906,50224.726171875,2823.592972005208,650.9441589355469,1160.239990234375,696.3537292480469,23.700000762939453,3.237299919128418,44.29999923706055,117.3000030517578,3.2932977545261384,5.079736304283142,1.0
2022-01-16 12:15:00,341.4175170898437,922.1764099121094,50338.81953125,2839.265505777995,649.3148620605468,1160.239990234375,695.9941101074219,23.700000762939453,3.237299919128418,44.29999923706055,117.3000030517578,3.326885660092036,5.092168720563253,1.0
2022-01-16 12:20:00,340.86083984375,922.064324951172,50293.8453125,2855.482244466146,649.8528137207031,1160.239990234375,696.1653747558594,23.700000762939453,3.237299919128418,44.29999923706055,117.3000030517578,3.3278850932916004,5.141823236942291,1.0
2022-01-16 12:25:00,340.3331634521484,922.350830078125,50178.197265625,2874.8265189615886,649.9850769042969,1160.239990234375,696.2938232421875,23.700000762939453,3.237299919128418,44.29999923706055,117.3000030517578,3.2925443855921426,5.14593740383784,1.0
2022-01-16 12:30:00,340.3021850585937,922.154229736328,50186.85859375,2879.236574707031,649.8890197753906,1160.239990234375,696.6620361328125,23.700000762939453,3.237299919128418,44.29999923706055,117.3000030517578,3.397719392379125,5.103429118792216,1.0
2022-01-16 12:35:00,341.07374267578126,921.5818603515625,50339.98046875,2889.393129475912,650.2479431152344,1160.239990234375,697.1158996582031,23.700000762939453,3.237299919128418,44.29999923706055,117.3000030517578,3.410287388563156,5.078254110813141,1.0
2022-01-16 12:40:00,340.58872680664064,921.4057739257812,50586.06796875,2886.865928548177,649.8157287597656,1160.239990234375,696.9018432617188,23.700000762939453,3.237299919128418,44.29999923706055,117.3000030517578,3.241418846845627,5.003446441491445,1.0
2022-01-16 12:45:00,340.3515655517578,921.754656982422,50508.740234375,2889.6265869140625,649.3207275390625,1160.239990234375,697.6982177734375,23.700000762939453,3.237299919128418,44.29999923706055,117.3000030517578,3.31876109957695,4.958280613422394,1.0
2022-01-16 12:50:00,340.39397583007815,922.1546691894532,50620.483984375,2879.0774645996094,649.1339599609375,1160.239990234375,697.5097961425781,23.700000762939453,3.237299919128418,44.29999923706055,117.3000030517578,3.251120429436366,5.044385638236999,1.0
2022-01-16 12:55:00,340.1534484863281,922.6382263183592,50337.137890625,2882.513330078125,650.2831481933594,1160.239990234375,696.17392578125,23.700000762939453,3.237299919128418,44.29999923706055,117.3000030517578,3.2567671076456706,5.065759132703145,1.0
2022-01-16 13:00:00,340.5836517333984,922.319891357422,50310.1359375,2838.3698893229166,649.2794860839844,1160.239990234375,696.2938232421875,23.700000762939453,3.237299919128418,44.29999923706055,117.3000030517578,3.321916255156199,5.081711358229319,1.0
2022-01-16 13:05:00,340.42919921875,922.1839599609376,50290.319140625,2819.3665185546874,650.8346740722657,1160.239990234375,696.3623291015625,23.700000762939453,3.237299919128418,44.29999923706055,117.3000030517578,3.2848374883333844,5.1289804045359295,1.0
2022-01-16 13:10:00,339.6653625488281,922.3796813964844,50248.60078125,2811.0934814453126,649.6457885742187,1160.239990234375,696.0882873535156,23.700000762939453,3.237299919128418,44.29999923706055,117.3000030517578,3.3596333543459576,5.14278599023819,1.0
2022-01-16 13:15:00,340.2627227783203,922.6722045898438,50091.725,2825.4944120279947,649.4697265625,1160.239990234375,696.4565368652344,23.700000762939453,3.237299919128418,44.29999923706055,117.3000030517578,3.3190670625368752,5.165163794358572,1.0
2022-01-16 13:20:00,339.1144165039062,922.801220703125,49994.996484375,2827.4944889322915,649.6501831054687,1160.239990234375,696.6192810058594,23.700000762939453,3.237299919128418,44.29999923706055,117.3000030517578,3.3902282627423603,5.154607218901316,1.0
2022-01-16 13:25:00,338.02284851074216,922.7338684082032,49773.900390625,2825.5524735514323,650.8018249511719,1160.239990234375,696.9789245605468,23.700000762939453,3.237299919128418,44.29999923706055,117.3000030517578,3.514352340698242,5.29602754354477,1.0
2022-01-16 13:30:00,337.83033447265626,922.3668579101562,49744.016015625,2835.831140950521,649.1494018554688,1160.239990234375,696.7391296386719,23.700000762939453,3.237299919128418,44.29999923706055,117.3000030517578,3.540028929313024,5.220598324139913,1.0
2022-01-16 13:35:00,338.5499237060547,922.2073608398438,49608.050390625,2838.9244787597654,650.8561706542969,1160.239990234375,696.5250305175781,23.700000762939453,3.237299919128418,44.29999923706055,117.3000030517578,3.5513693658510843,5.265328613917033,1.0
2022-01-16 13:40:00,338.2352783203125,922.1614318847656,49534.62578125,2843.58650756836,650.1710510253906,1160.239990234375,696.9960327148438,23.700000762939453,3.237299919128418,44.29999923706055,117.3000030517578,3.368237102031708,5.1873797170321145,1.0
2022-01-16 13:45:00,338.5058166503906,922.1183166503906,49433.011328125,2844.625264485677,649.3284301757812,1160.239990234375,696.7391174316406,23.700000762939453,3.237299919128418,44.29999923706055,117.3000030517578,3.463831134637197,5.116593650976816,1.0
2022-01-16 13:50:00,340.1659057617188,922.1077575683594,49443.34609375,2847.8849243164063,621.7612548828125,1160.239990234375,696.4993591308594,23.700000762939453,3.237299919128418,44.29999923706055,117.3000030517578,3.5094612459341685,5.133328154087066,1.0
2022-01-16 13:55:00,341.6931884765625,921.0591918945312,49607.83125,2829.8412369791668,601.7975769042969,1160.239990234375,696.465087890625,23.700000762939453,3.237299919128418,44.29999923706055,117.3000030517578,3.7723026231924695,5.532433567841848,1.0
2022-01-16 14:00:00,343.5826141357422,918.1941772460938,50758.6625,2810.2447884114586,600.4205078125,1160.239990234375,695.0177856445313,23.700000762939453,3.237299919128418,44.29999923706055,117.3000030517578,3.728087533712387,5.459229820569356,1.0
2022-01-16 14:05:00,341.42124328613284,917.9252990722656,51791.94296875,2799.4333638509115,600.3904235839843,1160.239990234375,694.4867431640625,23.700000762939453,3.237299919128418,44.29999923706055,117.3000030517578,3.318587698539098,5.180816854635874,1.0
2022-01-16 14:10:00,341.78563232421874,920.2686340332032,51920.626953125,2792.5032788085937,599.6518676757812,1160.239990234375,695.4032104492187,23.700000762939453,3.237299919128418,44.29999923706055,117.3000030517578,3.129771234194437,5.085255661805471,1.0
2022-01-16 14:15:00,340.2855895996093,922.1665893554688,51767.266015625,2796.301490071615,600.0696472167969,1160.239990234375,695.6515625,23.700000762939453,3.237299919128418,44.29999923706055,117.3000030517578,3.127660347620646,4.832449560165405,1.0
2022-01-16 14:20:00,341.86500854492186,923.8893615722656,51156.060546875,2800.711346028646,599.6226989746094,1160.239990234375,696.4308410644531,23.700000762939453,3.237299919128418,44.29999923706055,117.3000030517578,3.150910812218984,4.912070763111115,1.0
2022-01-16 14:25:00,344.0249328613281,923.6437316894531,50698.403515625,2812.7721134440103,600.1361755371094,1160.239990234375,696.602099609375,23.700000762939453,3.237299919128418,44.29999923706055,117.3000030517578,3.3049428967634835,5.124463218847911,1.0
2022-01-16 14:30:00,344.04298095703126,922.7108581542968,50711.042578125,2819.3528938802083,599.3279907226563,1160.239990234375,696.3708862304687,23.700000762939453,3.237299919128418,44.29999923706055,117.3000030517578,3.344484563271205,5.2037222290039065,1.0
2022-01-16 14:35:00,344.8789581298828,921.9677917480468,50829.721875,2831.1640462239584,600.3543518066406,1160.239990234375,696.9275512695312,23.700000762939453,3.237299919128418,44.29999923706055,117.3000030517578,3.337260901927948,5.305080109437307,1.0
2022-01-16 14:40:00,344.70958557128904,921.5709655761718,50879.332421875,2840.870104573568,599.9287536621093,1160.239990234375,696.6791748046875,23.700000762939453,3.237299919128418,44.29999923706055,117.3000030517578,3.341285753250122,5.287779639561971,1.0
2022-01-16 14:45:00,346.50478210449216,921.4609008789064,51108.383203125,2853.9767167154946,599.6781616210938,1160.239990234375,696.4736694335937,23.700000762939453,3.237299919128418,44.29999923706055,117.3000030517578,3.2889417584737144,5.112744484742483,1.0
2022-01-16 14:50:00,344.8707763671875,921.4073425292968,51030.87890625,2863.070091145833,600.3627380371094,1160.239990234375,696.9874755859375,23.700000762939453,3.237299919128418,44.29999923706055,117.3000030517578,3.279532505671184,5.182690748373667,1.0
2022-01-16 14:55:00,348.2121643066406,921.402215576172,51228.603125,2870.6739990234373,599.4778503417969,1160.239990234375,696.8161804199219,23.700000762939453,3.237299919128418,44.29999923706055,117.3000030517578,3.189538399775823,5.091254014968872,1.0
2022-01-16 15:00:00,346.71100158691405,921.2096862792968,51424.846875,2881.082908935547,599.3685729980468,1160.239990234375,696.6620849609375,23.700000762939453,3.237299919128418,44.29999923706055,117.3000030517578,3.2039205344518025,5.2052136373519895,1.0
2022-01-16 15:05:00,347.6935455322265,921.6127746582032,51537.192578125,2877.414644368489,599.2197082519531,1160.239990234375,696.9532104492188,23.700000762939453,3.237299919128418,44.29999923706055,117.3000030517578,3.218786690235138,5.201309672991434,1.0
2022-01-16 15:10:00,347.675146484375,921.43125,51717.65546875,2877.282263997396,599.49453125,1160.239990234375,696.6449157714844,23.700000762939453,3.237299919128418,44.29999923706055,117.3000030517578,3.2828254882494607,5.211165708700816,1.0
2022-01-16 15:15:00,347.7885314941406,921.2395141601562,51437.761328125,2878.0221594238283,599.5498962402344,1160.239990234375,696.8504455566406,23.700000762939453,3.237299919128418,44.29999923706055,117.3000030517578,3.268170411984126,5.348371320565541,1.0
2022-01-16 15:20:00,349.3963165283203,920.1363525390624,50628.25703125,2880.7541756184896,601.4041564941406,1160.239990234375,696.833349609375,23.700000762939453,3.237299919128418,44.29999923706055,117.3000030517578,3.515980979601542,5.46284375111262,1.0
2022-01-16 15:25:00,349.08312072753904,918.8389709472656,51237.709765625,2879.6118672688804,601.10693359375,1160.239990234375,696.6278137207031,23.700000762939453,3.237299919128418,44.29999923706055,117.3000030517578,3.4130577456951143,5.208431766827901,1.0
2022-01-16 15:30:00,349.4046875,918.7214721679688,51379.121875,2881.019166259766,600.2999572753906,1160.239990234375,696.4308471679688,23.700000762939453,3.237299919128418,44.29999923706055,117.3000030517578,3.32696715037028,5.153547085126241,1.0
2022-01-16 15:35:00,347.7969207763672,919.2304077148438,51848.412890625,2875.967968343099,600.4860656738281,1160.239990234375,696.3794616699219,23.700000762939453,3.237299919128418,44.29999923706055,117.3000030517578,3.2994070712725323,5.2588756656646725,1.0
2022-01-16 15:40:00,347.06304626464845,920.1169006347656,51611.295703125,2883.0427734375,598.88916015625,1160.239990234375,696.5507202148438,23.700000762939453,3.237299919128418,44.29999923706055,117.3000030517578,3.255204507112503,5.372839376926422,1.0
2022-01-16 15:45:00,346.4436920166016,920.9803344726564,51280.843359375,2888.9428291829427,600.3970275878906,1160.239990234375,696.3451965332031,23.700000762939453,3.237299919128418,44.29999923706055,117.3000030517578,3.0793869638442994,5.137369561990102,1.0
2022-01-16 15:50:00,346.7932952880859,921.0284851074218,50830.9078125,2890.8789017740887,599.646728515625,1160.239990234375,696.6705871582031,23.700000762939453,3.237299919128418,44.29999923706055,117.3000030517578,3.223104720115661,5.096139110724131,1.0
2022-01-16 15:55:00,348.2840515136719,920.1780822753906,50906.215234375,2889.0562422688804,600.4743286132813,1160.239990234375,696.4051696777344,23.700000762939453,3.237299919128418,44.29999923706055,117.3000030517578,3.234395433664322,5.2590878200531,1.0
2022-01-16 16:00:00,347.82883605957034,919.6375183105469,51153.74296875,2881.8414331054687,599.7235168457031,1160.239990234375,696.3366394042969,23.700000762939453,3.237299919128418,44.29999923706055,117.3000030517578,3.1777393289407097,5.153709212144216,1.0
2022-01-16 16:05:00,349.4481719970703,919.874072265625,51068.047265625,2888.8690299479167,600.5645812988281,1160.239990234375,696.4051696777344,23.700000762939453,3.237299919128418,44.29999923706055,117.3000030517578,3.042238052686056,4.976296768983205,1.0
2022-01-16 16:10:00,348.2641296386719,919.7559326171876,51123.806640625,2875.908146565755,599.438623046875,1160.239990234375,696.2595703125,23.700000762939453,3.237299919128418,44.29999923706055,117.3000030517578,3.24097436785698,5.147582697073618,1.0
2022-01-16 16:15:00,348.74631652832034,919.8566650390624,51340.6125,2873.829795735677,599.5056518554687,1160.239990234375,696.0882934570312,23.700000762939453,3.237299919128418,44.29999923706055,117.3000030517578,3.151987553834916,5.11861363808314,1.0
2022-01-16 16:20:00,347.17751159667966,919.8873168945312,51142.17109375,2886.029360758464,599.7294860839844,1160.239990234375,696.2938049316406,23.700000762939453,3.237299919128418,44.29999923706055,117.3000030517578,3.112175751129786,5.043896262645721,1.0
2022-01-16 16:25:00,348.9642944335937,919.873468017578,51166.384375,2875.231416015625,598.828955078125,1160.239990234375,695.8484802246094,23.700000762939453,3.237299919128418,44.29999923706055,117.3000030517578,3.2759245971838635,5.13261856953303,1.0
2022-01-16 16:30:00,348.2969024658203,919.2086975097656,51535.674609375,2877.115782470703,600.8088806152343,1160.239990234375,695.8656860351563,23.700000762939453,3.237299919128418,44.29999923706055,117.3000030517578,3.086531417767207,5.064583067893982,1.0
2022-01-16 16:35:00,349.0632049560547,919.7990844726562,51601.14921875,2874.5686157226564,599.1451293945313,1160.239990234375,695.9684020996094,23.700000762939453,3.237299919128418,44.29999923706055,117.3000030517578,3.0741525665918985,5.076315571467082,1.0
2022-01-16 16:40:00,348.3235595703125,919.7232360839844,51569.408203125,2876.873548177083,600.5555419921875,1160.239990234375,695.9769653320312,23.700000762939453,3.237299919128418,44.29999923706055,117.3000030517578,3.170005571842194,5.105963010787963,1.0
2022-01-16 16:45:00,348.9245330810547,919.6360229492188,51804.787890625,2871.680106608073,600.1343383789062,1160.239990234375,695.9427062988282,23.700000762939453,3.237299919128418,44.29999923706055,117.3000030517578,3.1808772933483125,5.155856133302053,1.0
2022-01-16 16:50:00,348.0457000732422,919.745458984375,51435.11328125,2881.45224609375,599.6802368164062,1160.239990234375,696.2081848144531,23.700000762939453,3.237299919128418,44.29999923706055,117.3000030517578,3.0137342194716137,5.1059454186757405,1.0
2022-01-16 16:55:00,350.30365295410155,918.6732604980468,48376.209375,2885.000087076823,600.7933959960938,1160.239990234375,696.5250671386718,23.700000762939453,3.237299919128418,44.29999923706055,117.3000030517578,3.640072650909424,5.336499741077423,1.0
